knowledge/gitlab-ci/android-youdo4-dynamic-runner.md	companies/youdo/knowledge/systems/gitlab-ci/android-youdo4-dynamic-runner.md	gitlab-ci	hypothesis	living design map, nothing applied yet; recipe at general/knowledge/gitlab-ci/kubernetes-executor-scale-to-zero-node-group.md
knowledge/gitlab-ci/dynamic-kubernetes-runners.md	companies/youdo/knowledge/systems/gitlab-ci/dynamic-kubernetes-runners.md	gitlab-ci	hypothesis	living design map; in-directory link rewritten; recipe at general/knowledge/gitlab-ci/kubernetes-executor-scale-to-zero-node-group.md
knowledge/gitlab-ci/resource-groups.md	companies/youdo/knowledge/systems/gitlab-ci/resource-groups.md	gitlab-ci	verified	translated from Russian; recipe at general/knowledge/gitlab-ci/resource-group-serialize-production-deploy.md
knowledge/gitlab-ci/youdo-business-dotnet-tests-duration-2026-09-03.md	companies/youdo/knowledge/log/2026-09-03-youdo-business-dotnet-tests-duration.md	youdo-business	verified	recipe at general/knowledge/gitlab-ci/slow-job-runner-contention-diagnosis.md
knowledge/gitlab-ci/youdo-business-job-3109318.md	companies/youdo/knowledge/log/2026-09-03-youdo-business-job-3109318.md	youdo-business	verified	date from content (Last verified 2026-09-03)
knowledge/gitlab-ci/youdo-business-pipeline-138220.md	companies/youdo/knowledge/log/2026-09-10-youdo-business-pipeline-138220.md	youdo-business	verified	date from content
knowledge/ops/2026-09-11-youdo-business-test14-hangfire-lock.md	companies/youdo/knowledge/log/2026-09-11-youdo-business-test14-hangfire-lock.md	youdo-business	verified	lock-holder inference marked as hypothesis in text; recipe at general/knowledge/dotnet/hangfire-postgresql-distributed-lock-timeout-on-restart.md
knowledge/ops/2026-09-22-youdo-business-tickets-test13-hangfire-db-permission.md	companies/youdo/knowledge/log/2026-09-22-youdo-business-tickets-test13-hangfire-db-permission.md	youdo-business	verified	recipe at general/knowledge/dotnet/hangfire-postgresql-create-schema-permission-denied.md
knowledge/ops/2026-09-16-geocoder-suggest-http-500.md	companies/youdo/knowledge/log/2026-09-16-geocoder-suggest-http-500.md	geocoder	hypothesis	
knowledge/ops/2026-09-18-youdo-mcp-test-nomad-healthcheck.md	companies/youdo/knowledge/log/2026-09-18-youdo-mcp-test-nomad-healthcheck.md	youdo-mcp	hypothesis	recipe at general/knowledge/dotnet/aspnet-container-default-port-8080-healthcheck.md
