knowledge/automation-services/awx-collection-dependencies.md	~/ai/companies/youdo/knowledge/systems/automation-services/awx-collection-dependencies.md	automation-services	verified	living doc; English source; added cross-link to the Vault access doc
knowledge/automation-services/local-vault-ansible-setup.md	~/ai/companies/youdo/knowledge/systems/automation-services/local-vault-ansible-access.md	automation-services	verified	living doc; English source; no token values present in source or destination
notes/automation-services/2026-06-04-prod-selectel-gitlab-runner-docker3-b2b.md	~/ai/companies/youdo/knowledge/log/2026-06-04-automation-services-prod-selectel-gitlab-runner-docker3-b2b.md	automation-services	verified	log entry; English source; original YAML frontmatter (date/project/repo/context) folded into Context
notes/automation-services/nginx-business-youdo-routing.md	~/ai/companies/youdo/knowledge/systems/automation-services/nginx-business-youdo-routing.md	automation-services	verified	routing map kept as system doc per coordinator theme although it reads like a 2026-06-05 investigation; also covers youdo.business PublicDocs S3 handling
knowledge/local-apt-repositories.md	~/ai/companies/youdo/knowledge/systems/workstation/apt-repositories.md	workstation	verified	translated from Russian; ~/.codex/scripts/fix-apt-google-disable-gitlab.sh -> ~/ai/current/scripts/ (file exists there); first section is about CI host gitlab-runner-docker-2 and the .NET 6 image, kept in the same note; recipe written at ~/ai/general/knowledge/linux/apt-release-file-expired-after-debian-lts-end.md
knowledge/local-repositories.md	~/ai/companies/youdo/knowledge/repos.md	repos	verified	merged 43 rows into the existing table (header and frontmatter kept, columns remapped to Path/Origin/Purpose/System/Checked, System column assigned by me); origins were already credential-free; Relationships section appended after the table; purposes kept verbatim although several mention branches/commits (repos.md header discourages recording branches); path rewrites are best guesses: knowledge/sorm/production-readiness-2026-09-22.md -> ~/ai/current/knowledge/log/2026-09-22-sorm-production-readiness.md, ~/.codex/knowledge/gitlab-ci/android-youdo4-dynamic-runner.md -> ~/ai/current/knowledge/systems/gitlab-ci/android-youdo4-dynamic-runner.md, ~/.codex/knowledge/dev-deployment.md -> ~/ai/current/knowledge/systems/dev-deployment/ ; infra-tf row extended with the Vault policies fact from local-vault-ansible-setup.md
knowledge/youtrack-access.md	~/ai/companies/youdo/knowledge/systems/youtrack.md	youtrack	verified	translated from Russian; ~/.codex/.env -> ~/ai/current/.env (YOUTRACK_TOKEN, no value in source); knowledge/dev-deployment.md -> ~/ai/current/knowledge/systems/dev-deployment.md (best guess)
notes/gateway-91.218.141.22.md	~/ai/personal/knowledge/systems/vpn-gateway.md	vpn-gateway	verified	MOVED TO PERSONAL LAYER: translated from Russian; the host 91.218.141.22 / fabalonueyisk.beget.app is a beget.app VPS running StrongSwan for the user's own IKEv2/L2TP clients; no company hosts, services, tickets or people appear in the note, so the personal-layer rule applies; new system value vpn-gateway; note contains one client public IP (193.160.204.45) kept as a diagnostic fact; no secrets in source; recipe written at ~/ai/general/knowledge/strongswan/windows-ikev2-aborts-before-eap-incomplete-ca-chain.md
notes/sc-except/2026-06-15-db-state.md	~/ai/companies/youdo/knowledge/log/2026-06-15-sc-except-db-state.md	sc-except	verified	log entry; English source; ~/.codex/.env -> ~/ai/current/.env (SC_EXCEPT01_MSSQL_SA_PASSWORD), /home/slnnk/.codex/scripts/mssql_queue_snapshot.sh -> ~/ai/current/scripts/mssql_queue_snapshot.sh (file exists there)
notes/youdo-ai-rp.md	~/ai/companies/youdo/knowledge/log/2026-06-29-rp-youdo-ai-previous-week-report.md	rp	verified	log entry; English source with one quoted Russian request string kept verbatim plus translation; date from content (2026-06-29)
